ROW TYPE,ATTRIBUTE_NAME,Realisation,Initialisation,Parameters,ent_fac_dp,ent_fac_md,amdet_fac,r_det,cca_md_knob,cca_dp_knob,cca_sh_knob,mparwtr,qlmin,gwd_frc,fbcd,gwd_fsat,gsharp,nsigma,g0_rp,ricrit_rp,orog_drag_param,a_ent_1_rp,g1_rp,zhloc_depth_fac,par_mezcla,lambda_min_rp,dec_thres_cloud,dec_thres_cu,forced_cu_fac,dbsdtbs_turb_0,two_d_fsd_factor,dp_corr_strat,ice_width,c_r_correl,m_ci,ai,x1r,ar,mp_dz_scal,ps_anth_so2_emiss,ps_dry_depvel_so2,ps_sigma_updraught,biom_aer_ems_scaling,ps_natl_ss_emiss,ps_acc_cor_scav,param_cloud_hplus,ps_natl_dms_emiss,u10_max_coare,r0,rho_snow_fresh,tupp_io,f0_io,dz0v_dh_io,nl0_io,rootd_ft_io,psm
Experiment,,1,1,1188,0.301839774,2.255165246,1.711704981,0.525993167,0.0821924,0.0821924,0.182514555,0.0013867,0.000359106,3.420572216,2.805582797,0.474022479,0.052519504,2.218653492,43.22510113,0.231347058,0.671599704,0.417239704,1.541972819,0.884714198,0.0697232,18.59285345,0.011811895,0.005905947,0.353106617,0.00027131,1.221704379,8475.547544,0.327072831,0.487695598,0.580118471,0.011832992,0.284217736,0.197103853,1.160095392,0.700347139,2.560152916,0.535995914,2.057669636,0.971370946,1.626757322,5.343620951,1.395428415,19.28995925,47.07214397,89.13507339,30.14250158,0.873753059,0.113294184,0.104782677,5.617783259,0.939825871
Experiment,,1,1,1189,3.320191441,0.182350029,5.097590833,0.775824819,0.459116831,0.459116831,0.307451281,0.001155448,0.000429853,8.22132576,8.977083002,0.471914034,0.10111319,3.995217677,28.83460008,0.346805573,0.291588833,0.128882711,0.47630567,0.088511663,0.371210863,98.98956347,0.292507065,0.146253532,0.555004142,1.90E-05,1.720723951,29675.95854,0.73561626,0.402338276,0.687823907,0.024251882,0.239680581,0.658512792,0.771685046,0.885781262,0.439150889,0.680050398,3.216151994,1.981406405,1.23279479,6.210248635,1.719400548,16.79109324,66.0450096,118.7436428,38.7689941,0.828275014,0.138249298,0.050025279,2.249652087,1.281987956
Experiment,,1,1,1190,3.275413544,0.982034375,5.522723791,0.853873188,0.589655619,0.589655619,0.129913436,0.001547147,0.000349785,4.406575253,7.35374363,0.453767775,0.823120872,3.025426001,25.22612396,0.396414448,0.619696747,0.458064412,1.692846739,0.374579338,0.279009101,74.40242688,0.141388454,0.070694227,0.103138395,0.000268203,1.309223328,34730.91771,0.903447648,0.347061677,1.459444371,0.038769443,0.260146766,0.703718572,1.159801203,0.880559666,1.722196037,0.453363027,1.527393419,2.725228351,1.023808794,6.179086733,0.673550495,21.42166936,48.81993057,80.92624531,34.70931962,0.794795981,0.078832087,0.057190466,2.777501135,1.234509035
Experiment,,1,1,1191,3.063238142,0.197357653,7.543348846,0.696448293,0.118997441,0.118997441,0.201675724,0.001006009,0.000454194,1.693591969,4.508684847,1.209684206,1.261065546,4.600015491,20.51923789,0.487347535,0.156658546,0.099523907,0.367805744,0.917933332,0.102647872,27.37276585,0.235725768,0.117862884,0.507165987,0.000204971,1.507531539,11440.72985,0.809003997,0.143127555,0.479526469,0.016173989,0.241298463,0.64045208,1.26088345,0.785992199,0.589439188,0.431591194,0.58009442,1.820472036,1.085259171,6.146293924,1.854590105,21.71839882,50.04223451,90.45043357,35.11081443,0.872815599,0.143801562,0.068280033,1.048841159,1.236265848
Experiment,,1,1,1192,1.664714517,2.543682307,9.772045207,0.740939079,0.333113682,0.333113682,0.008520662,0.001319867,0.000156712,6.255679945,0.79847057,0.30017522,0.311945141,5.565088006,35.63754145,0.280602971,0.202763509,0.395548918,1.46181122,0.477809646,0.348503501,92.93426685,0.094715542,0.047357771,0.740518033,0.000143741,1.644334669,26721.35758,0.867260864,0.542209383,2.941234459,0.022070356,0.190315255,0.727841661,0.789347826,1.362211708,0.556830434,0.482692321,1.767939501,0.85658951,1.701514086,5.259075585,1.494733167,14.90698855,71.88470501,113.9681267,33.75024965,0.716642558,0.089099583,0.015020027,4.358047581,0.594464639
Experiment,,1,1,1193,1.767026138,2.515330094,0.51878395,0.726432713,0.149302495,0.149302495,0.313675514,0.001014929,0.00043481,3.596570021,8.892625103,1.229932929,1.62653992,1.493111868,27.65206403,0.361636657,0.406829209,0.383943704,1.418922383,0.070568549,0.280634947,74.83598579,0.058228347,0.029114173,0.864433469,0.00054475,1.27426748,8801.349893,0.519830551,0.507558159,1.292962791,0.014129105,0.243534255,0.118915644,2.479201571,1.272645954,1.988242844,0.526614294,0.972921342,3.163131687,1.613058169,6.06513788,1.451811095,20.28663031,53.99061032,112.1464925,37.58173994,0.801267979,0.104039634,0.015550394,4.118097719,1.301895944
Experiment,,1,1,1194,2.027936906,1.350812567,9.853638463,0.507657201,0.126891603,0.126891603,0.327045028,0.001489338,0.000427516,1.377581792,5.822044823,0.312457626,0.074602672,4.866629302,34.07553195,0.293465705,0.042063383,0.438728066,1.621386331,0.959044363,0.070282712,18.74205644,0.318862536,0.159431268,0.389211666,0.000455018,1.151749508,30881.43503,0.960506216,0.288350706,0.691885844,0.012771132,0.251899544,0.033825982,3.442914195,0.894375239,0.833905278,0.30918506,2.242450144,2.08314783,1.342137791,5.984864997,1.37624865,21.95382365,57.50300603,97.63539057,29.36240928,0.889732006,0.061661691,0.0720695,1.653090502,1.424869356
Experiment,,1,1,1195,0.91842653,2.1969572,3.164560141,0.562966412,0.094424694,0.094424694,0.543813503,0.001270546,0.0001516,7.075458322,3.778153115,1.004936981,0.635791421,5.465709183,22.39899886,0.446448525,0.226561715,0.421582231,1.558021289,0.482527509,0.323900459,86.37345578,0.137679358,0.068839679,0.151956808,0.000838729,1.532663115,13231.1399,0.999263927,0.620077268,0.582798437,0.008957389,0.240470026,0.510528215,3.069204556,0.860985599,1.18822914,0.327983322,2.183439329,3.89526709,1.807499151,6.450024224,0.737042827,15.98179717,65.02018395,113.1576721,29.5521519,0.828368991,0.113185238,0.042901862,5.68234965,1.804520547
Experiment,,1,1,1196,3.494074903,2.361574506,6.046342376,0.637830403,0.401532473,0.401532473,0.140861174,0.001464225,0.00016211,1.439308816,3.311417189,0.495379019,1.486089468,4.293770448,15.54204356,0.643416032,0.323288864,0.105048723,0.388223542,0.956192426,0.331298011,88.34613633,0.162476151,0.081238075,0.24346626,0.000575321,1.687189864,18593.37588,0.685470808,0.786654446,1.674764435,0.012101516,0.164389784,0.21892609,1.835301966,1.136136373,0.507051026,0.314379093,0.716426715,0.615283303,1.994350327,5.178725586,1.651235813,23.4910911,46.94399667,99.63283733,38.65750806,0.65827497,0.109981215,0.070600221,4.5687442,1.148830717
Experiment,,1,1,1197,0.731043179,0.207456492,2.959370918,0.693289258,0.134777801,0.134777801,0.078231956,0.001065918,0.000133376,7.50261905,0.731842462,1.675757085,1.246124161,5.289661748,10.95261181,0.913024233,0.285237344,0.412392669,1.524059865,0.123945479,0.054512561,14.53668286,0.117229492,0.058614746,0.716765405,0.000734623,1.147233781,10939.78138,0.879767644,0.86342632,1.028907454,0.020938684,0.175923225,0.117421,2.688440777,1.447191236,0.394920718,0.38867989,1.055137829,1.845826955,1.841115026,5.783557181,0.871495611,19.37955785,53.61095525,118.9663984,27.62506739,0.800379246,0.019161544,0.065669842,2.815550667,1.105198338
Experiment,,1,1,1198,1.049549343,2.415055253,4.95538808,0.986383145,0.109649186,0.109649186,0.578567275,0.001152659,0.000254485,7.965610402,0.577594026,0.479392993,0.959114011,4.843731216,13.27072365,0.75353841,0.237741846,0.177287788,0.655194,0.665824727,0.169947255,45.31926808,0.048120632,0.024060316,0.090868851,0.000930309,1.86210343,15112.35059,0.086058359,0.81202,0.544277825,0.040075036,0.271844754,0.679050891,2.191249932,1.062073379,2.227383867,0.358364645,1.572558851,2.470904728,1.004110932,5.318686843,1.345066934,21.95780062,53.32370226,109.6496514,35.18649165,0.754338829,0.127140925,0.085669861,2.461881705,1.129771142
Experiment,,1,1,1199,2.054659502,2.077146112,1.261989884,0.681640387,0.328095941,0.328095941,0.186342508,0.001662377,8.20E-05,6.268666474,1.540207553,0.278598528,0.561558099,4.998159179,36.52262812,0.273802859,0.457363291,0.470459351,1.738654121,0.983229658,0.03448157,9.195085465,0.155408245,0.077704122,0.502557108,7.98E-05,1.487859709,11562.45612,0.521563996,0.258779145,0.81341748,0.042877131,0.18618182,0.840670359,1.55066507,0.834891484,0.901583754,0.205729547,1.181777301,1.437006073,1.954084094,5.367158645,1.170424054,23.82653652,51.67635811,81.93009684,38.76644863,0.944858211,0.065271391,0.026127417,3.064904713,0.98220469
Experiment,,1,1,1200,0.622987584,1.430758122,9.762516137,0.403181458,0.212620795,0.212620795,0.091458504,0.001745458,0.000121554,2.024886081,6.84749599,0.254550001,1.359497466,2.210674744,10.30463388,0.970437195,0.8989363,0.350954776,1.29700678,0.67220048,0.272767718,72.73805814,0.049878782,0.024939391,0.550594827,0.000421412,1.173734516,14156.73786,0.196684109,0.530790257,1.747741305,0.020403274,0.220635604,0.813823928,2.600547005,1.376276382,2.598383322,0.315667467,2.047754035,0.460162757,1.211067399,6.344513704,1.125749416,22.87248932,66.73220499,96.33236301,27.57237495,0.84420709,0.019040637,0.098990645,5.591773344,1.014930101
Experiment,,1,1,1201,2.850716115,2.164885424,3.28287188,0.47272485,0.273492991,0.273492991,0.105818248,0.001527144,0.000344453,1.470677245,0.466725463,0.769790145,0.325448538,5.575545328,12.94991132,0.77220606,0.292580983,0.449322156,1.660538404,0.466657827,0.149306469,39.81505848,0.041300716,0.020650358,0.279784352,0.00013738,1.250224045,19019.50118,0.423628983,0.786187572,1.063849475,0.014089767,0.147716714,0.547843527,1.20610658,1.230374037,0.260778067,0.322855861,2.820553747,1.498519032,1.627512604,6.432077838,1.215358609,16.78915498,68.66861826,101.2987447,39.33151254,0.895308547,0.071356874,0.055036548,4.152433015,0.713652977
Experiment,,1,1,1202,2.094408723,2.514269797,0.979604313,0.729353903,0.305636335,0.305636335,0.055923309,0.001127787,0.000422092,3.714106816,7.801931951,0.651045051,1.059215078,3.990819642,28.00400908,0.357091728,0.219649949,0.217596082,0.804159433,0.606175498,0.297920871,79.44556566,0.16610525,0.083052625,0.463579813,0.000531292,1.340756781,15933.90775,0.488916222,0.296147734,1.572777423,0.011934786,0.168428779,0.153448994,3.365766697,0.961658282,1.972851348,0.195365135,1.439163419,1.565646262,0.796776033,5.688311805,0.599881448,19.27558983,65.7907928,112.3017243,36.47632197,0.771853626,0.083549601,0.040355088,6.678831228,1.487866257
Experiment,,1,1,1203,1.095714015,1.902428942,5.777903348,0.675314373,0.190251407,0.190251407,0.310446492,0.001286166,0.000285241,6.072194852,8.65522737,1.485526991,0.18439744,2.764151759,22.63383485,0.441816425,0.542353535,0.190888174,0.705456295,0.938325623,0.114559784,30.54927563,0.126218311,0.063109155,0.48284148,0.000420744,1.223432435,7919.954485,0.598227663,0.707130616,1.202807528,0.026221702,0.223424245,0.388840774,0.604455515,0.672598882,0.39082526,0.511822207,2.637353867,2.5161852,0.789295414,6.079483632,0.952537311,21.85864008,72.69017713,112.2280648,37.76849594,0.678774194,0.072181583,0.048490136,3.686033403,1.583436235
Experiment,,1,1,1204,2.738558889,1.120817087,4.743084843,0.79360448,0.223667624,0.223667624,0.010901556,0.001129737,0.000281994,4.527765783,7.00955519,0.45500944,1.783674371,4.052873478,13.77384295,0.726013796,0.628030662,0.324250673,1.198317706,0.293226555,0.036340601,9.690826863,0.237223113,0.118611556,0.384021736,0.000301149,1.87233194,11303.68046,0.149408649,0.248709767,0.604717769,0.028092393,0.411339337,0.198731261,1.806379287,0.944233264,1.698685292,0.525875781,0.949412246,0.52311314,0.766173384,5.564931603,1.647231453,14.92712498,52.82005579,115.1009545,35.93670811,0.940004245,0.118420221,0.04966536,1.665105019,1.423574847
Experiment,,1,1,1205,3.012520026,0.982080638,9.318716341,0.758239547,0.094717428,0.094717428,0.20566759,0.001509021,0.000181767,2.011223711,6.756057376,0.432534213,0.510288409,2.158853873,5.169490367,1.934426663,0.342811976,0.314152707,1.160999136,0.90567717,0.055863192,14.89685118,0.336613409,0.168306704,0.722398674,0.000298928,1.75635465,23965.03634,0.453675843,0.435789471,1.178377313,0.011884513,0.322051787,0.558166207,2.246447714,1.114784693,0.443593311,0.207769484,2.494318854,0.620357829,1.205118602,5.802064558,1.70582887,16.98842478,67.6339496,112.0447762,38.25269798,0.718312103,0.074671613,0.036296008,0.516181444,0.934097012
Experiment,,1,1,1206,1.132649823,1.131755868,5.675116632,0.854221729,0.277701567,0.277701567,0.184048548,0.001155779,0.000493355,2.036818406,4.750939956,1.741516837,1.139613828,4.377637136,15.36522204,0.650820403,0.095766635,0.292230966,1.079984004,0.839012139,0.208953969,55.72105847,0.091524573,0.045762287,0.702139431,0.00050911,1.403999218,17976.18254,0.442431155,0.223783475,1.38531499,0.007080262,0.211836284,0.40261098,2.341922158,1.152915695,1.776854399,0.555705023,2.222573158,1.726327721,1.341925919,5.992574482,1.18977858,18.1860676,66.13328052,80.53165325,36.18039529,0.913125075,0.015374464,0.013628032,3.528717376,1.247025465
Experiment,,1,1,1207,2.049457823,1.313977983,8.615057976,0.88914854,0.40205167,0.40205167,0.192602453,0.001401437,0.000445116,3.374918369,0.435599543,0.586301312,0.681143916,5.523761854,26.74987633,0.373833504,0.538664128,0.167526116,0.619118253,0.218739408,0.070652732,18.8407285,0.095285123,0.047642561,0.469356527,0.000166467,1.550805332,20203.36561,0.681040931,0.592532872,1.159889503,0.048610616,0.276159612,0.803475807,0.75392358,1.146126842,2.199569079,0.519089901,3.953404003,1.163040644,0.864504607,5.833627181,1.443955433,20.47589575,52.2804055,117.5012133,30.13509039,0.912380726,0.014974051,0.094944397,2.495297564,1.452683133
Experiment,,1,1,1208,1.855311348,2.003879281,5.431807612,0.891685568,0.150405039,0.150405039,0.360987335,0.001137858,5.46E-05,3.936113297,0.358200036,1.31618813,0.860762405,3.789548939,31.5546087,0.316910918,0.918110443,0.3748868,1.385451216,0.396607117,0.143865156,38.36404154,0.21978632,0.10989316,0.416852426,0.000694118,1.865656196,8223.646109,0.804795805,0.729826946,1.885988856,0.024285878,0.367217093,0.782298474,3.471143096,1.188678729,0.874048561,0.464384686,1.815238721,2.706802823,1.604711844,5.466230063,1.669255896,16.60425201,50.74869275,81.42080882,39.74513339,0.865869687,0.024754989,0.09419311,2.771083791,1.494365156
Experiment,,1,1,1209,2.687767211,1.416865465,6.495585844,0.72915739,0.089842609,0.089842609,0.142374837,0.001841285,0.000481745,2.952282377,1.633386905,1.001639079,0.340177343,1.377129634,31.95569891,0.312933228,0.014013847,0.211565215,0.781871448,0.888161509,0.308753225,82.33419321,0.120911106,0.060455553,0.498600037,0.000517855,1.800806618,25848.28604,0.358330518,0.349680552,1.425865706,0.047721774,0.246159829,0.32478513,0.474784645,1.081460329,0.457535418,0.26399266,1.17538099,0.717557122,1.509766774,5.750594902,0.998720832,20.62924328,53.63102715,105.3796364,35.91292156,0.852670437,0.046723977,0.070065049,2.25708405,0.64342823
Experiment,,1,1,1210,0.702076298,2.060736941,13.6110386,0.947805203,0.173528619,0.173528619,0.082091448,0.001505916,0.000406133,5.347690123,5.039558124,1.087615184,0.445260851,5.059421336,32.10028014,0.311523761,0.697215901,0.163714644,0.605032379,0.33207684,0.204591772,54.55780585,0.302051118,0.151025559,0.48740893,0.000663303,1.653313347,18094.66501,0.944220559,0.281315232,1.019506986,0.01496432,0.213856136,0.652698483,3.430369879,0.714209811,0.347327238,0.462646534,1.455298341,1.909495749,1.720206276,5.361280134,0.970517201,18.49982611,77.17632341,101.1286484,31.09249784,0.720180882,0.111789608,0.063454797,6.649322315,1.729992599
Experiment,,1,1,1211,2.654311193,0.773108975,0.843580452,0.427678178,0.232866247,0.232866247,0.280975285,0.001173129,0.000298647,5.513990626,4.295002379,0.332933808,1.38149309,3.987153197,26.10551703,0.383060791,0.050586157,0.407764168,1.506954535,0.353256972,0.230051474,61.34705973,0.061305975,0.030652988,0.391094367,0.000300111,1.05606153,21996.09488,0.740769773,0.104123204,0.832646444,0.006430342,0.193169268,0.474311336,0.126203979,1.248216662,0.90253061,0.423345898,2.342289534,1.783860067,1.752873721,5.123662733,1.11248783,21.05464442,49.70513196,92.19601195,33.41391334,0.817976379,0.035907771,0.07492818,5.768878514,0.868974236
Experiment,,1,1,1212,1.87757043,0.792456062,2.053894711,0.774675644,0.049312482,0.049312482,0.374177262,0.001698355,0.000418709,2.781846147,4.911283353,1.527053622,1.592124946,5.083655872,31.93856376,0.313101117,0.244412767,0.381735632,1.410762119,0.783043824,0.293332528,78.22200754,0.128249892,0.064124946,0.491299639,0.000388265,1.533982726,9658.528535,0.109931514,0.613627314,0.505352237,0.021988254,0.190640354,0.240647022,1.613490256,1.249757924,1.22487279,0.325984542,2.569430652,0.414242659,1.030787946,5.444672333,1.182606486,15.06545604,66.56338825,94.8917457,37.90878703,0.683689354,0.110854117,0.056995932,5.883321823,1.038996915
Experiment,,1,1,1213,0.602080314,0.86339478,11.41174748,0.889720802,0.477800913,0.477800913,0.200422494,0.001678425,0.000495992,0.55310283,7.344209236,1.163434407,1.483537358,5.902940371,40.11228605,0.249300177,0.707681105,0.32521635,1.201886511,0.020549076,0.281394121,75.03843232,0.038007762,0.019003881,0.416293114,0.000451088,1.344626012,6763.536977,0.992894994,0.272761758,1.893844958,0.025387123,0.283530509,0.021988236,2.080856608,0.978795017,0.297987241,0.448041122,3.209190856,1.660227564,1.592924472,6.280211887,0.847365077,17.46243615,62.38443431,104.4560982,29.29279917,0.809365217,0.04894317,0.031404015,2.240393436,1.382329766
Experiment,,1,1,1214,3.06272771,0.99897704,1.163222619,0.704510918,0.381422847,0.381422847,0.154801526,0.001578878,0.000189292,4.670123409,2.333532849,0.350008367,0.265264276,5.45443383,15.44023922,0.647658359,0.729168706,0.046934939,0.173455208,0.362912718,0.026414396,7.04383893,0.050731335,0.025365668,0.256524043,0.000261639,1.521036457,11208.88686,0.935335581,0.062692569,0.745935882,0.038685894,0.136417845,0.020426819,1.005003018,1.242643511,0.731686154,0.338058383,1.172986282,0.759302789,0.973642206,5.760397212,1.090433032,18.16959823,60.31418345,102.9107016,31.0123301,0.750300803,0.093995103,0.038317482,5.497116475,1.25798309
Experiment,,1,1,1215,1.702963656,1.947088339,9.173930165,0.5470096,0.223830338,0.223830338,0.183729432,0.001480159,8.85E-05,3.316263879,0.186679528,0.411851399,0.067497054,1.98659161,16.27629929,0.614390275,0.442991503,0.071084973,0.262705336,0.182563211,0.181814681,48.48391501,0.108001474,0.054000737,0.71136964,0.000135529,1.306805348,21318.65152,0.499224613,0.633051173,1.535783063,0.051598562,0.236204487,0.453663176,2.772141508,0.894682867,2.650665369,0.279919901,0.855038565,1.052117364,1.415261992,5.642149499,1.279494323,21.33400676,67.13983014,115.6658243,27.38483158,0.738899485,0.05666597,0.061247,4.242882794,0.718936744
Experiment,,1,1,1216,3.709486272,0.093672642,8.209043235,0.361015571,0.187399282,0.187399282,0.011040082,0.00106038,0.000419468,1.785693648,0.382778772,0.490802456,0.870654982,2.128217699,8.961802005,1.115847013,0.586764199,0.300830988,1.111766694,0.529590542,0.038469996,10.25866547,0.324655529,0.162327764,0.666885494,0.000446679,1.257656881,9948.454461,0.376361968,0.832549855,1.062718971,0.041123616,0.227064854,0.773237135,0.822652552,1.186653446,2.240023938,0.452985431,1.643078196,0.247849395,0.912037031,5.220141197,0.867530005,21.93273,50.94075682,115.7365054,26.85283176,0.673736692,0.156595245,0.082134241,6.928600788,1.363828945
Experiment,,1,1,1217,2.548243932,1.878427675,11.03753447,0.704630453,0.211670174,0.211670174,0.398243736,0.001386626,0.00029585,4.229762113,1.473977743,0.280081212,0.846134845,1.956439955,8.754565276,1.142261173,0.105585665,0.456867776,1.688424388,0.647562363,0.229974914,61.32664377,0.18664583,0.093322915,0.528837417,0.000225114,1.65500373,18289.34466,0.315324842,0.72054857,1.210586094,0.015030474,0.233257045,0.035973558,3.066014334,1.045441349,0.3337475,0.396469646,0.715419798,1.559603449,1.516823278,5.949782319,1.924267829,23.10814309,58.96060365,82.18800707,31.8253863,0.949052539,0.132256075,0.087698094,3.09673347,1.37057472
