ROW TYPE,ATTRIBUTE_NAME,Realisation,Initialisation,Parameters,prog_ent_max,prog_ent_min,prog_ent_xmax,prog_ent_xmin,prog_ent_int,prog_ent_grad,tau_conv_prog_precip,eff_dcfl,eff_dcff,cpress_term,ent_fac_md,amdet_fac,r_det,cca_md_knob,cca_dp_knob,mparwtr,qlmin,gwd_frc,fbcd,gsharp,nsigma,g0_rp,ricrit_rp,orog_drag_param,a_ent_1_rp,g1_rp,dec_thres_cloud,near_neut_z_on_l,dbsdtbs_turb_0,two_d_fsd_factor,dp_corr_strat,ice_width,param_pdf_power,param_pdf_merge_power,c_r_correl,param_aut_qc,m_ci_rp,ai,x1r,ar,mp_dz_scal,param_mp_czero,param_mp_tau_lim,qclrime,a_ratio_exp,a_ratio_fac,starticetkelvin,tice,param_tnuc,allicetdegc0to1,allicetdegc,ps_anth_so2_emiss,ps_dry_depvel_so2,ps_sigma_updraught,biom_aer_ems_scaling,ps_natl_ss_emiss,ps_acc_cor_scav,ps_natl_dms_emiss,ps_prim_moc,ps_dry_depvel_acc,ps_bc_refrac_im,aparam,liu_latent,bparam,u10_max_coare,r0,rho_snow_fresh,rmax,a_snow_et,rho_snow_et_crit_delta,rho_snow_et_crit,unload_rate_u,can_clump,tupp_io,f0_io,z0v_io,nl0_io,rootd_ft_io,n_lai_exposed3and4,n_lai_exposed5,fsmc_p0_io,gs_nvg_io
Experiment,,1,1,275,2.457065204,0.64160338,-4.66141686,-2.819915748,-2.138438051,-0.985859749,18560.79262,3.108626953,6.907555742,0.671753395,0.656082511,3.994306496,0.697706775,1.766484634,1.766484634,0.001243954,0.000478444,6.061010073,8.615187259,2.107114816,2.43524552,6.447389455,1.551015348,0.354935361,0.476167446,1.759749258,0.070195902,0.801338402,0.000812819,1.831261764,26012.34293,0.26952635,1.356130729,0.553486236,0.293121779,2.707369941,1.221808158,0.024973396,0.295947451,0.321692496,2.901191963,5.69289438,1114.437476,0.00017881,-0.360658949,0.023156026,244.29634,244.29634,-28.85366004,0.344523459,-33.83239038,0.872444086,1.061701715,1.041384214,1.609032322,1.426913567,1.008495127,0.956859562,2.083826494,2.692809076,0.67512567,0.054237704,-0.000460411,-0.156995748,19.11420852,55.76598343,92.46204076,1828.752173,4.83E-06,48.43671077,140.8987515,3.71E-06,5.894138887,38.65915323,0.89218649,0.632962514,0.078178588,6.467215547,3.069122162,1.603396321,0.520670255,0.009362637
Experiment,,1,1,276,2.010665993,0.345584044,-5.176756469,-2.850667825,-1.695006951,-0.715829104,4039.255384,4.025322095,5.642048315,0.846914446,2.091900683,10.08894715,0.464141648,1.423757013,1.423757013,0.001220089,0.000488458,2.490958995,9.287236196,1.425985297,2.454455266,17.83443696,0.560712963,0.258381588,0.247252929,0.913760825,0.110888903,1.336363066,0.000464982,1.136304953,16827.52959,0.608257385,1.522720122,0.782412483,0.959177644,2.38018816,1.540245195,0.009154372,0.253422679,0.149233935,2.041480714,7.764321717,8629.333823,5.57E-05,-0.302741071,0.041533368,253.2083432,253.2083432,-19.94165683,0.12293164,-33.0799045,0.838709645,0.610277923,0.808432737,0.688159749,1.589044049,0.798984865,1.302759366,2.249581006,6.816684501,0.578649734,0.107763525,-0.005028363,-0.128538268,17.73025504,48.46949104,118.7646795,1899.27899,2.10E-06,25.96289623,144.7275757,1.84E-06,6.59087497,28.93617931,0.664731517,1.081497823,0.075598783,2.160777082,2.239877485,0.759602788,0.598028969,0.008213534
Experiment,,1,1,277,2.682670502,0.420386493,-5.107677514,-3.308181236,-3.738580436,-1.257176265,20984.65961,1.923863855,2.023455216,0.459522105,0.912958958,10.48868775,0.886608834,1.83104796,1.83104796,0.001519618,0.000784532,4.655545573,0.62936336,1.838854163,1.971120423,8.470742124,1.180534108,0.466278913,0.336034457,1.241866471,0.059772034,9.413913571,0.000194971,1.551707008,14563.34622,0.575526008,0.226565141,0.235556647,0.865112296,2.38577253,2.296875292,0.03597996,0.364280532,0.28124812,2.072308521,9.254735399,1650.738928,0.000524394,-0.28326029,0.04771462,248.4424686,248.4424686,-24.70753142,0.874840432,-26.15576458,0.805660833,2.831503017,0.693275536,1.182574613,0.2129515,1.600996478,0.753679029,2.917134872,1.091697011,1.052919043,0.075016069,0.001581717,-0.142133368,15.46889512,56.19606899,102.7037309,2244.551416,5.50E-06,27.47627094,130.1800018,1.44E-06,3.937500413,29.86743683,0.935498246,0.822986709,0.057474831,2.535498093,2.349019828,1.189721506,0.553382617,0.015941792
Experiment,,1,1,278,1.829848626,0.646440745,-4.786980935,-3.281422975,-1.932843422,-0.786026119,9494.921739,3.990043326,7.080365896,0.579177081,2.306504495,9.985488698,0.73324847,0.648485035,0.648485035,0.001239125,0.00074008,3.945153155,0.539328328,0.243581145,3.393046206,11.14448056,0.897305168,0.120116614,0.441834723,1.632867455,0.18708114,3.998533993,0.00014342,1.779468974,8417.836732,0.233584808,0.901405077,0.78892672,0.843009403,2.832551156,1.771850925,0.036102116,0.230042281,0.05990208,3.649677473,5.882820239,2920.200029,0.000567525,-0.18925586,0.077542226,265.9135071,265.9135071,-7.236492906,0.883158299,-9.966814017,0.80683425,0.493831843,1.160557965,2.125320433,1.904243327,1.555201252,1.648269653,1.074393259,0.884645131,0.46040227,0.030616067,-0.003319302,-0.174429189,22.28723418,51.13855605,93.07098697,2036.165949,4.04E-06,46.68492172,139.7559087,3.80E-06,4.488449514,39.39278043,0.852682651,1.306190633,0.035576412,6.116685045,3.609399766,3.514727582,0.489049528,0.0136018
Experiment,,1,1,279,1.717610789,0.500801107,-5.256514719,-2.771915084,-0.856718658,-0.489740747,8837.426093,2.798514576,2.931132861,0.573575638,1.499913706,1.348481896,0.451471424,1.93724155,1.93724155,0.001218642,0.00084497,5.813139973,5.870440419,0.939641427,2.946296863,32.60255416,0.306724435,0.268178583,0.310558615,1.147716621,0.300382461,5.243598947,8.27E-05,1.811395384,22640.11604,0.871856577,0.55317121,0.251305894,0.521120395,2.401170222,1.930115505,0.021258752,0.180209293,0.499751697,2.053882169,8.875996586,1135.69296,0.00025613,-0.258804708,0.055474376,264.5929555,264.5929555,-8.557044549,0.97575461,-9.179245132,1.075276786,0.626766026,1.017526813,2.586940502,0.807569992,0.994079203,0.735933999,1.104640309,1.873279292,1.04669288,0.058256403,0.001243921,-0.152811879,15.98619671,57.0965725,110.7386552,1866.453429,4.15E-06,27.89833638,138.6369915,1.93E-06,2.51502536,38.58578644,0.949563647,1.576505122,0.043467265,3.307160487,1.765589006,3.897978676,0.561346269,0.008956097
Experiment,,1,1,280,2.80799809,0.670287166,-4.643902812,-2.800961562,-2.578674854,-1.159945236,11679.35614,1.956806067,5.680410706,0.654474218,1.406693612,11.18582786,0.804269347,0.15431461,0.15431461,0.001543994,0.000147919,4.003869595,4.705228532,2.095955204,1.23138235,33.40920944,0.299318666,0.850723394,0.068602877,0.253532373,0.332858348,1.503357113,0.000170774,1.200634354,35098.83841,0.654383832,0.063019548,0.443098057,0.602019056,2.535476861,1.140858239,0.031741274,0.31778206,0.625129542,3.133419068,5.566364484,2356.426328,0.000720608,-0.324141287,0.03474308,260.2686324,260.2686324,-12.88136761,0.320382109,-25.26939075,0.808851337,0.28888303,1.083683277,1.397979311,1.928385375,0.949671041,1.691091831,1.227698092,2.878097337,1.029172459,0.034772815,0.003882588,-0.164662585,18.0959153,41.39255908,113.5808754,2171.762635,2.75E-06,32.85674206,146.4376174,4.52E-06,11.65694647,30.58918423,0.853931464,1.565988086,0.048067853,4.87476525,3.624356515,0.570250459,0.282045652,0.013220406
Experiment,,1,1,281,1.644426898,0.528860177,-4.602830002,-3.406697706,-2.648379169,-0.932644931,12722.9133,3.36298739,3.966125146,0.035436377,1.996235062,7.13444338,0.65920943,0.731840389,0.731840389,0.001298597,0.000678914,1.421996068,5.148108159,0.485155761,4.305732311,11.60140454,0.861964598,0.479273623,0.261481505,0.966344694,0.235356844,4.680324607,0.000455971,1.859916427,22408.37386,0.243107404,1.588380117,0.975899782,0.312506773,2.650792148,1.427102911,0.052710224,0.099521343,0.39187046,1.256015185,7.67448053,2763.573044,0.000604512,-0.057321191,0.119405096,260.5077098,260.5077098,-12.64229022,0.440063403,-22.61215125,0.880262319,1.80818141,0.507819739,1.844935786,0.444862187,1.416644335,0.911783319,1.751541541,1.592927497,0.456896277,0.114648918,-0.00450559,-0.123767207,22.6684344,58.99185679,106.4325288,1613.782046,6.12E-06,29.70030171,136.1328305,1.76E-06,6.216298284,39.58119788,0.718936547,1.665040078,0.016208118,3.598577519,1.578851784,3.691271588,0.702302456,0.007146633
Experiment,,1,1,282,1.669213812,0.397693223,-5.036543202,-3.034832794,-1.530084324,-0.635217054,7787.299781,1.501995591,7.398474405,0.717732985,0.872043974,9.584870826,0.794808682,1.394419236,1.394419236,0.001001755,0.000105117,4.281984839,6.275884959,1.061755368,2.620956596,27.8520018,0.35904062,0.413228421,0.202267604,0.74751071,0.080656237,8.867151345,0.000321583,1.522418007,9306.603698,0.426970452,1.796034728,0.72171202,0.561716777,3.111812965,1.303915583,0.041528588,0.22545773,0.363453699,1.804986733,2.954371255,858.2456999,0.000906282,-0.161410704,0.086377493,244.8575935,244.8575935,-28.29240646,0.685506616,-30.81888635,1.017266737,0.313343271,0.633537456,2.234837526,0.920456553,1.352961989,1.933012744,1.680512435,3.615303401,0.606821469,0.117228737,0.006887609,-0.110782261,20.40851611,71.22998062,141.6716349,1875.092471,3.60E-06,17.61785426,159.2894892,1.62E-06,5.738271203,36.08332089,0.841258406,1.003335501,0.043544541,7.465412694,1.948069119,3.59459486,0.275253122,0.012510533
Experiment,,1,1,283,2.214039666,0.490255473,-5.21109841,-2.736385664,-1.415799425,-0.696559306,26860.4106,1.89569502,3.816410148,0.619743493,1.925403679,9.706387826,0.82403247,1.497627235,1.497627235,0.001012752,0.000367585,4.849106013,4.017851173,1.749350774,3.78939249,15.54511248,0.643289009,0.456208523,0.192914045,0.712943209,0.104774604,1.988624901,0.000135704,1.772816926,23411.98706,0.192212646,0.67838444,0.278585357,0.883980049,2.828769866,0.592385455,0.039190867,0.268616525,0.758158269,1.816322952,8.305850243,924.8568188,0.000630112,-0.242571113,0.060625296,264.6533974,264.6533974,-8.496602637,0.103127154,-30.60449277,1.012974108,1.369310365,1.032519891,1.820854008,2.167900226,1.748016138,1.324357877,2.532942911,0.263153879,0.822160028,0.080878721,0.005579994,-0.134517836,17.68366214,62.83792122,129.444548,2086.447534,4.25E-06,31.74704249,161.1915905,3.20E-06,6.408698449,35.65942408,0.790983887,0.970757031,0.025319806,5.135965767,2.982690687,2.398378193,0.208783283,0.01227341
Experiment,,1,1,284,2.938345734,0.402738192,-4.736108563,-3.238699037,-5.081446037,-1.693329379,19860.85387,4.177283385,7.566650067,0.705960774,0.57882891,11.57552598,0.635350146,0.870255317,0.870255317,0.001007042,0.00045623,1.78411706,5.336974776,1.89379998,2.897328478,18.8238605,0.531240656,0.398013837,0.415402608,1.53518355,0.250584047,1.855647103,0.000829346,1.179999754,30854.22909,0.143975499,1.487733571,0.067586491,0.686236024,2.632913518,1.074104698,0.012919128,0.389722325,0.862790085,1.601215609,7.282567877,6458.606051,0.000120023,-0.15289164,0.089080593,244.1116914,244.1116914,-29.03830857,0.112671822,-36.5371054,1.054785403,0.83353846,0.819256684,2.971635113,1.282130382,1.986111462,0.782367417,3.397786113,3.968481169,0.407046852,0.111642653,0.000591131,-0.120525352,18.27206869,49.06467465,104.2062431,2146.196529,5.63E-06,11.85376313,116.0600063,2.33E-06,4.865824132,38.90415624,0.836987881,0.707735467,0.032218684,1.192190359,2.182439079,2.758747103,0.502721713,0.017436747
Experiment,,1,1,285,2.226542466,0.652340492,-4.740338939,-3.460930402,-3.606036182,-1.230413842,12116.25113,0.961958771,2.868131676,0.759016234,1.450604539,8.046849946,0.819325892,0.933827101,0.933827101,0.001818528,0.000803214,1.256872278,7.817128067,2.365065695,2.523081942,17.72823888,0.564071822,0.551177677,0.266450194,0.984707237,0.094054894,3.439457593,0.000312889,1.804469589,15167.94206,0.078541978,1.76315887,0.06287183,0.818030803,3.081063676,0.684271541,0.024915795,0.216230026,0.173503283,1.129302414,8.715431252,2975.046237,0.000733251,-0.222497644,0.066994607,255.4027215,255.4027215,-17.74727847,0.568041599,-23.50515517,0.742857724,0.589931217,1.352068733,1.597279207,1.718607853,0.909927412,1.766154303,2.474721853,8.792672279,0.533187053,0.030032089,0.005281304,-0.166188897,18.52108098,63.99053019,109.0851525,2063.163353,3.11E-06,24.05831866,133.1434712,3.48E-06,5.404190018,27.68165337,0.750556606,1.075410042,0.03259653,3.811470668,0.443022775,2.933907861,0.219890654,0.01036168
Experiment,,1,1,286,1.567387406,0.425847586,-5.248260176,-3.582036677,-2.028227457,-0.685106062,8363.992559,2.26659436,6.413763486,0.320398605,0.752116716,7.821347049,0.772680882,0.703055844,0.703055844,0.00108936,0.000181444,2.76366807,4.570962395,0.88194871,1.197502127,23.87639485,0.418823699,0.253805985,0.260180953,0.961538304,0.086065036,2.035508813,6.50E-05,1.820210166,16544.09259,0.454855004,0.51259738,0.058706453,0.887940628,2.742330192,1.984852866,0.019390733,0.30686414,0.902109851,1.149917067,10.741766,4589.076225,0.000236608,-0.342925421,0.028782874,243.9183533,243.9183533,-29.23164674,0.202320163,-35.44970875,0.93049768,0.567827331,1.393933291,1.482709421,1.39061062,1.176130745,1.460724492,2.236458903,2.627610138,0.90720473,0.064102506,-0.004180456,-0.15462921,22.74345301,74.73448062,83.61305816,1896.775556,2.61E-06,35.84938847,119.4624466,1.99E-06,4.894412462,35.71797506,0.865493134,1.512671699,0.062048936,2.59686275,2.019994738,3.748765484,0.33593812,0.008380246
Experiment,,1,1,287,1.890558341,0.359456419,-5.080876752,-3.15792198,-2.154955506,-0.796223574,11048.04691,2.082243316,2.408064433,0.516496789,2.660139224,9.190247547,0.865059303,1.178547757,1.178547757,0.001316357,0.00031482,1.346690171,7.680250991,1.272211916,3.085097124,7.324790932,1.365226679,0.560326451,0.323516178,1.195603266,0.27321539,2.401581547,0.000494452,1.822397591,10811.12946,0.805244583,1.468997183,0.21326002,0.728507454,2.26139909,1.038735858,0.026353996,0.416169459,0.512435983,1.92974474,9.525465347,3790.655989,0.000251766,-0.338243566,0.030268426,267.6156547,267.6156547,-5.534345308,0.480153595,-18.28453498,0.952771172,1.181391722,1.049647769,2.332362936,2.80723506,1.190916393,1.332787805,2.6604443,2.514645824,0.805613169,0.100744166,0.00305947,-0.12478138,22.98463107,58.67234643,97.44661514,1908.408289,4.00E-06,57.28200461,154.7286197,2.87E-06,2.858733212,25.42040622,0.904445956,0.875763713,0.026286756,0.956193124,0.756270852,2.530638674,0.083791291,0.0193914
Experiment,,1,1,288,1.733933706,0.640024663,-4.876370101,-3.345883426,-1.751431725,-0.714745878,19532.00602,2.936354881,1.557999151,0.294212832,1.935123306,9.367646332,0.666782549,1.407284189,1.407284189,0.001624502,0.00016628,4.793351218,2.100551373,0.078694614,1.752670537,14.25200033,0.701655892,0.192383537,0.382779559,1.414620111,0.101403858,4.742214241,0.000779597,1.619622545,21235.05767,0.260142209,1.231083435,0.263400504,0.523166509,2.980939079,2.209286709,0.015854832,0.298006171,0.013585202,3.329994739,6.769683588,1307.297716,0.000199761,-0.22776683,0.065322695,270.5705058,270.5705058,-2.57949416,0.375761538,-20.06684317,1.049602943,0.479946771,1.528175159,2.087893611,1.629270419,1.0316304,1.446177031,0.400315653,1.114638657,0.522377853,0.089834653,0.003556645,-0.131015375,18.33047545,70.7758503,115.6622178,2392.980074,3.85E-06,39.67537028,155.3375881,2.28E-06,3.719727031,30.68250191,0.829784124,0.959470228,0.063614724,2.627133601,2.785663122,2.181784474,0.356202934,0.011293678
Experiment,,1,1,289,2.697343977,0.674030931,-4.758769172,-2.776857866,-2.160834954,-1.020889805,8232.221856,2.342168322,5.205519908,0.842531646,1.624357582,13.06734808,0.618425964,1.774088161,1.774088161,0.001409936,0.000252814,3.878570621,2.026087735,1.940450789,2.740173612,41.00088898,0.243897151,0.497232831,0.43801762,1.618760768,0.063299236,2.076134026,0.000154394,1.816115179,14146.13609,0.890369642,1.447222543,0.21814593,0.180807474,2.396096454,0.836303466,0.030162001,0.337394887,0.109527944,2.911413227,11.08979005,1278.057677,0.000212624,-0.285211374,0.047095541,271.1435145,271.1435145,-2.006485481,0.299165394,-22.13924271,0.943304389,0.823267312,0.654236192,1.915864046,2.565755064,1.432872086,1.833988606,1.004317432,6.455720641,0.670651456,0.094593952,-0.000612705,-0.132248237,16.76377028,60.13527386,107.777533,1602.81508,3.62E-06,39.2714933,147.0490263,1.26E-06,4.546578312,36.11698508,0.8490773,1.732675818,0.069075303,7.641780481,1.198161881,1.070506948,0.322958595,0.008439011
Experiment,,1,1,290,1.785311425,0.482522042,-4.515835782,-2.719124957,-1.489106935,-0.725096863,14236.30357,2.448054367,3.201753933,0.706908561,1.875257509,7.35330044,0.61155341,0.788935245,0.788935245,0.001427776,0.00079985,6.115979637,2.347174882,1.408693293,2.288651523,18.05174308,0.553963124,0.73166282,0.132819212,0.49085361,0.227032666,0.804353206,0.000101684,1.845479086,23347.07965,0.409825432,1.603557797,0.715077015,0.761195911,2.657943977,0.72947974,0.011467967,0.271170774,0.134805602,1.986367932,6.09184655,1979.159599,7.15E-05,-0.226642955,0.0656793,256.4567098,256.4567098,-16.6932902,0.32670802,-26.9416705,0.623389501,0.542862018,1.240454341,2.149962633,0.345877827,1.966329297,1.213710615,0.582297916,7.381394153,0.665824163,0.049529794,-0.003993929,-0.163434046,14.60566399,65.76492219,73.66169516,2279.91465,3.43E-06,12.04672687,85.70842203,2.58E-06,7.470827215,29.79335168,0.887062859,1.392369964,0.045629596,5.402888088,1.920958282,1.36257761,0.174462146,0.01092083
Experiment,,1,1,291,2.701225311,0.654272354,-4.417751045,-3.262490468,-5.126384104,-1.771853899,21848.19381,2.452031322,4.938405841,0.370334321,0.712085406,6.028677956,0.913851328,1.435770639,1.435770639,0.001714361,0.00012985,5.835537437,1.763617067,0.17806405,2.351746411,44.86375912,0.22289706,0.174690091,0.039716326,0.146777728,0.078720118,9.73131065,0.000229823,1.598981317,5413.699819,0.972374722,1.065712642,0.244174383,0.54745315,3.137809543,2.185848403,0.020075899,0.185341502,0.277231897,3.237176381,8.244317672,3373.847872,0.000233395,-0.120270963,0.099431134,262.7137632,262.7137632,-10.43623676,0.340760445,-23.72886505,1.059469367,0.388766696,0.398585612,1.16033452,2.790294251,1.372425585,1.81513402,1.986370884,1.510637958,0.500730573,0.062377306,0.004837737,-0.146675465,21.94470926,69.1385852,148.2220244,1806.640387,1.91E-06,59.96788073,208.1899051,2.17E-06,6.293247174,38.1321851,0.923237954,1.290572951,0.028702716,3.483404587,2.224181928,2.554281026,0.274143537,0.006338152
Experiment,,1,1,292,2.065932447,0.395898897,-4.885539125,-2.936818957,-2.120925359,-0.856989924,7712.226631,3.311176804,1.997444626,0.915104241,0.966986987,1.876230845,0.378081318,1.140679083,1.140679083,0.001552855,0.000561603,3.378735123,0.35825966,2.769255555,2.4970157,7.497286256,1.333815951,0.744785506,0.222733225,0.823144526,0.431537333,0.947262289,0.000239143,1.272595395,10335.70652,0.045033133,0.967940394,0.927765409,0.065812516,3.058236096,1.993652143,0.0262289,0.352224163,0.931724061,1.699229955,11.41588347,872.1570872,0.000226758,-0.25974243,0.055176837,253.8981662,253.8981662,-19.25183378,0.726850173,-22.57653729,0.904722791,1.958698269,0.785009255,2.794154364,2.620240244,1.694568039,1.793469704,2.188757017,0.435436611,0.693729716,0.072188309,-0.004948309,-0.150408122,16.43532309,59.12713461,111.8298967,1744.49175,3.97E-06,47.60027204,159.4301687,3.75E-06,7.39116696,37.6020545,0.899394377,1.096234571,0.098675111,1.584173969,2.806307129,1.050462189,0.673269314,0.006620446
Experiment,,1,1,293,2.810990476,0.418854155,-5.139083443,-3.003849086,-2.946404782,-1.120315582,10226.18022,3.871713397,1.58697977,0.897607455,0.669895429,4.619562341,0.845110158,1.822863902,1.822863902,0.001682657,0.000912939,0.780333561,5.231196657,0.192972141,2.714946656,5.850195209,1.70934467,0.370555262,0.111206896,0.410982008,0.130969447,2.022345724,0.000574494,1.296642557,16696.30105,0.524686648,1.75430522,0.557970217,0.346612215,2.593069022,1.379460798,0.016130477,0.235395269,0.237237738,2.453319208,6.274258541,2110.742624,6.81E-05,-0.235471563,0.062877983,245.5338352,245.5338352,-27.61616481,0.673806492,-30.3227037,0.879282944,0.694801783,0.701604873,2.418827373,1.459949515,1.783331951,1.388456645,2.317695325,2.728913229,0.491279676,0.084367108,-0.001894305,-0.139839799,20.45951033,67.03300766,134.7141824,1857.384665,3.41E-06,51.37914069,186.093323,3.52E-06,4.193887767,33.26178585,0.83338486,0.946529919,0.040839106,0.379244888,3.808847559,3.227949187,0.480908231,0.014448178
Experiment,,1,1,294,2.463249583,0.446520296,-5.341312186,-3.012401121,-2.162079773,-0.865953757,12673.71055,3.281405049,1.191466014,0.335081989,0.836181521,6.5885357,0.755375314,0.370267791,0.370267791,0.001033415,0.000370275,3.110803997,2.431874805,1.128637177,2.614724743,17.14855825,0.583139402,0.458186081,0.446600751,1.650481038,0.158281766,3.894176662,0.000708576,1.196052533,27766.80985,0.100803866,1.801195578,0.842247292,0.927258462,2.471137165,0.928006043,0.028023564,0.18775142,0.476076839,0.317893163,6.630025191,689.8727225,0.000467563,-0.35208504,0.025876527,258.7291014,258.7291014,-14.4208986,0.562586062,-21.40607153,1.033832887,1.404000164,0.725496435,2.260746491,0.761993245,1.180356197,0.859515847,2.169330542,1.782126132,0.562321378,0.109071888,-0.001649553,-0.124352198,19.03413104,65.30907664,72.51650792,1855.52527,3.91E-06,22.5778357,95.09434362,3.86E-06,7.187255867,35.4908729,0.741107812,0.917724723,0.020943759,3.057961992,2.565497304,1.470482391,0.472200705,0.006707395
Experiment,,1,1,295,1.936817039,0.48776782,-4.572305749,-2.820920145,-1.846185435,-0.827373033,16774.87914,2.576244142,4.808230036,0.040910292,1.613134533,10.73135822,0.735338323,1.353700365,1.353700365,0.001009134,9.06E-05,1.147777827,2.255792031,2.482217538,1.710836044,21.83574335,0.457964716,0.534522683,0.29782283,1.100649588,0.137360545,0.764876861,0.000218558,1.511945944,21793.60339,0.9623091,0.971369637,0.878387423,0.591739322,2.693433031,2.387629358,0.055223708,0.188856785,0.355862169,1.47885629,4.778067482,3324.943417,0.000556272,-0.288816239,0.045951717,249.9287322,249.9287322,-23.22126778,0.207665145,-32.55351679,0.789660535,1.467309631,0.985333322,1.446672752,0.592117591,0.931908163,1.703708356,0.676849622,4.500185488,0.911249056,0.104190535,0.000234156,-0.125480284,16.83415271,53.70198564,95.12905475,1692.84309,2.22E-06,10.77532344,105.9043782,1.94E-06,11.28961972,39.73386195,0.741972083,1.119123728,0.09425149,5.17638719,3.42970699,1.990378991,0.410573573,0.006950968
